Amenity;Localidad;Objectid;lat;lon
restaurant;'Localidad Kennedy';8;4.6373262;-74.1607881
restaurant;'Localidad Kennedy';8;4.6005689;-74.1419723
restaurant;'Localidad Kennedy';8;4.6056282;-74.1328237
restaurant;'Localidad Kennedy';8;4.6070464;-74.1337863
restaurant;'Localidad Kennedy';8;4.6042591;-74.1358622
restaurant;'Localidad Kennedy';8;4.605154;-74.1400271
restaurant;'Localidad Kennedy';8;4.6061931;-74.1342678
restaurant;'Localidad Kennedy';8;4.60461;-74.1354438
restaurant;'Localidad Kennedy';8;4.6040992;-74.1356684
restaurant;'Localidad Kennedy';8;4.6038169;-74.1360209
restaurant;'Localidad Kennedy';8;4.6038743;-74.1355296
restaurant;'Localidad Kennedy';8;4.6540023;-74.1361135
restaurant;'Localidad Kennedy';8;4.6543729;-74.1364646
restaurant;'Localidad Kennedy';8;4.6278143;-74.1501162
restaurant;'Localidad Kennedy';8;4.6195664;-74.1563976
restaurant;'Localidad Kennedy';8;4.6354788;-74.1649562
restaurant;'Localidad Kennedy';8;4.6341124;-74.1632472
restaurant;'Localidad Kennedy';8;4.6353099;-74.1618889
restaurant;'Localidad Kennedy';8;4.6368848;-74.1381392
restaurant;'Localidad Kennedy';8;4.6451598;-74.1474329
restaurant;'Localidad Kennedy';8;4.6448276;-74.1459954
restaurant;'Localidad Kennedy';8;4.6523074;-74.1384239
restaurant;'Localidad Kennedy';8;4.6521174;-74.1379011
restaurant;'Localidad Kennedy';8;4.6372457;-74.1381858
restaurant;'Localidad Kennedy';8;4.6373599;-74.1385162
restaurant;'Localidad Kennedy';8;4.6378265;-74.1399458
restaurant;'Localidad Kennedy';8;4.651275;-74.1380663
restaurant;'Localidad Kennedy';8;4.6513467;-74.1382057
restaurant;'Localidad Kennedy';8;4.6533542;-74.1403976
restaurant;'Localidad Kennedy';8;4.6532576;-74.1401964
restaurant;'Localidad Kennedy';8;4.6526218;-74.1386972
restaurant;'Localidad Kennedy';8;4.6512194;-74.1382692
restaurant;'Localidad Kennedy';8;4.6341864;-74.1637905
restaurant;'Localidad Kennedy';8;4.6397423;-74.1479945
restaurant;'Localidad Kennedy';8;4.6145194;-74.1388013
restaurant;'Localidad Kennedy';8;4.6119879;-74.1350907
restaurant;'Localidad Kennedy';8;4.612488;-74.1348072
restaurant;'Localidad Kennedy';8;4.612209;-74.1351323
restaurant;'Localidad Kennedy';8;4.6122542;-74.1350507
