Amenity;Localidad;Objectid;lat;lon
university;'Localidad Engativá';10;4.6985202;-74.0894393
university;'Localidad Engativá';10;4.6957082;-74.0914387
university;'Localidad Engativá';10;4.6985202;-74.0894393
university;'Localidad Engativá';10;4.6957082;-74.0914387
